deviceId,date,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
sm34,2021-03-24,,,3,0,0.0
sm34,2021-03-25,0.6666666666666666,0.6666666666666666,8,4,0.5
sm34,2021-03-26,0.0,0.0,4,3,0.75
sm34,2021-03-27,5.5,5.5,32,8,0.25
sm34,2021-03-28,0.0,0.0,2,2,1.0
sm34,2021-03-29,0.0,0.0,5,1,0.2
sm34,2021-03-30,0.0,0.0,7,1,0.14285714285714285
sm34,2021-03-31,0.0,0.0,6,2,0.3333333333333333
sm34,2021-04-01,,,4,0,0.0
sm34,2021-04-02,,,8,0,0.0
sp33,2021-03-04,,,4,0,0.0
sp33,2021-03-08,0.0,0.0,42,5,0.11904761904761904
sp33,2021-03-09,0.0,0.0,7,1,0.14285714285714285
sp33,2021-03-10,0.0,0.0,19,3,0.15789473684210525
sp33,2021-03-11,0.0,0.0,50,4,0.08
sp33,2021-03-12,0.0,0.0,36,12,0.3333333333333333
sp33,2021-03-13,0.0,0.0,18,5,0.2777777777777778
sp33,2021-03-14,0.0,0.0,13,3,0.23076923076923078
sp33,2021-03-15,5.0,5.0,21,7,0.3333333333333333
sp33,2021-03-17,0.0,0.0,15,3,0.2
sp33,2021-03-18,0.0,0.0,13,3,0.23076923076923078
sp33,2021-03-19,0.0,0.0,24,6,0.25
sp33,2021-03-20,11.0,11.0,44,15,0.3409090909090909
sp33,2021-03-21,0.0,0.0,26,3,0.11538461538461539
sp33,2021-03-22,,,11,0,0.0
sp33,2021-03-23,3.333333333333333,3.333333333333333,22,4,0.18181818181818182
sp33,2021-03-24,0.0,0.0,12,3,0.25
sp33,2021-03-25,,,5,0,0.0
sp33,2021-03-26,0.0,0.0,15,8,0.5333333333333333
sp33,2021-03-27,0.0,0.0,24,9,0.375
sp33,2021-03-28,14.0,14.0,40,7,0.175
sp33,2021-03-29,11.275,6.875,33,12,0.36363636363636365
sp33,2021-03-30,46.5,46.5,20,3,0.15
sp33,2021-03-31,3.5,3.5,4,1,0.25
sp33,2021-04-01,119.33333333333334,69.0,26,7,0.2692307692307692
sp33,2021-04-02,0.0,0.0,12,7,0.5833333333333334
sp33,2021-04-03,96.91666666666669,91.66666666666669,70,21,0.3
sp33,2021-04-04,0.0,0.0,29,9,0.3103448275862069
te43,2021-03-04,,,28,0,0.0
te43,2021-03-08,312.3690476190476,231.0,83,49,0.5903614457831325
te43,2021-03-09,,,6,0,0.0
te43,2021-03-10,24.651515151515152,13.5,70,24,0.34285714285714286
te43,2021-03-11,2.5,2.5,20,9,0.45
te43,2021-03-12,44.36904761904762,14.333333333333334,72,31,0.4305555555555556
te43,2021-03-13,10.083333333333332,5.75,16,11,0.6875
te43,2021-03-14,383.7307692307692,374.0,64,30,0.46875
te43,2021-03-15,3.4,3.4,54,24,0.4444444444444444
te43,2021-03-16,15.333333333333332,11.0,37,14,0.3783783783783784
te43,2021-03-17,78.91666666666667,55.75,40,20,0.5
te43,2021-03-18,19.066666666666666,9.333333333333334,28,21,0.75
te43,2021-03-19,15.0,15.0,28,13,0.4642857142857143
te43,2021-03-20,0.0,0.0,26,14,0.5384615384615384
te43,2021-03-21,87.83077949304365,34.0,68,39,0.5735294117647058
te43,2021-03-22,7.833333333333333,5.333333333333333,36,18,0.5
te43,2021-03-23,44.36666666666667,16.666666666666668,32,17,0.53125
te43,2021-03-24,198.57919799498745,171.5,86,51,0.5930232558139535
te43,2021-03-25,34.083333333333336,11.0,52,34,0.6538461538461539
te43,2021-03-26,97.5,97.5,7,2,0.2857142857142857
te43,2021-03-27,34.48809523809524,10.0,77,44,0.5714285714285714
te43,2021-03-28,67.4,45.0,70,22,0.3142857142857143
te43,2021-03-29,8.3,3.4,28,24,0.8571428571428571
te43,2021-03-30,0.0,0.0,11,7,0.6363636363636364
te43,2021-03-31,125.6025641025641,71.5,56,35,0.625
te43,2021-04-01,25.928571428571427,23.5,76,14,0.18421052631578946
te43,2021-04-02,12.007142857142856,3.75,51,37,0.7254901960784313
te43,2021-04-03,78.94447219447218,25.5,89,53,0.5955056179775281
te43,2021-04-04,33.016666666666666,20.6,77,47,0.6103896103896104
ub12,2021-03-04,,,64,0,0.0
ub12,2021-03-05,,,84,0,0.0
ub12,2021-03-06,,,90,0,0.0
ub12,2021-03-07,0.0,0.0,86,7,0.08139534883720931
ub12,2021-03-08,28.214285714285715,13.714285714285714,68,33,0.4852941176470588
ub12,2021-03-09,68.0,62.0,87,41,0.47126436781609193
ub12,2021-03-10,20.7,18.8,78,37,0.47435897435897434
ub12,2021-03-11,19.58421052631579,6.5,52,22,0.4230769230769231
ub12,2021-03-12,0.0,0.0,38,12,0.3157894736842105
ub12,2021-03-13,47.5,34.5,79,41,0.5189873417721519
ub12,2021-03-14,48.11666666666667,26.5,113,61,0.5398230088495575
ub12,2021-03-15,5.166666666666667,5.166666666666667,100,49,0.49
ub12,2021-03-16,213.56666666666666,198.5,92,43,0.4673913043478261
ub12,2021-03-17,5.3,2.8,105,47,0.44761904761904764
ub12,2021-03-18,44.666666666666664,32.0,80,39,0.4875
ub12,2021-03-19,42.55555555555556,21.0,83,42,0.5060240963855421
ub12,2021-03-20,380.1172161172161,337.0,106,43,0.4056603773584906
ub12,2021-03-21,49.3,25.0,74,29,0.3918918918918919
ub12,2021-03-22,9.933333333333334,5.333333333333333,102,43,0.4215686274509804
ub12,2021-03-23,41.5,39.833333333333336,83,46,0.5542168674698795
ub12,2021-03-24,32.375,13.333333333333334,90,30,0.3333333333333333
ub12,2021-03-25,17.583333333333332,14.25,102,46,0.45098039215686275
ub12,2021-03-26,0.0,0.0,53,9,0.16981132075471697
ub12,2021-03-27,7.0,5.0,55,11,0.2
ub12,2021-03-28,75.40392156862745,39.0,112,40,0.35714285714285715
ub12,2021-03-29,156.82261904761904,57.333333333333336,88,28,0.3181818181818182
ub12,2021-03-30,0.0,0.0,75,33,0.44
ub12,2021-04-01,8.666666666666666,5.0,63,16,0.25396825396825395
ub12,2021-04-02,27.0,16.0,126,68,0.5396825396825397
ub12,2021-04-03,0.0,0.0,112,38,0.3392857142857143
ub12,2021-04-04,0.0,0.0,88,38,0.4318181818181818
us73,2021-03-04,,,3,0,0.0
us73,2021-03-08,11.583333333333332,7.25,33,3,0.09090909090909091
us73,2021-03-09,276.6666666666667,254.0,13,2,0.15384615384615385
us73,2021-03-10,25.571428571428573,25.571428571428573,16,2,0.125
us73,2021-03-11,507.375,506.0,30,12,0.4
us73,2021-03-12,2.0,2.0,5,3,0.6
us73,2021-03-13,0.0,0.0,16,2,0.125
us73,2021-03-14,0.0,0.0,8,3,0.375
us73,2021-03-15,0.0,0.0,5,1,0.2
us73,2021-03-16,,,38,0,0.0
us73,2021-03-17,5.5,5.5,23,10,0.43478260869565216
us73,2021-03-18,,,1,0,0.0
us73,2021-03-19,121.86666666666667,86.2,17,5,0.29411764705882354
us73,2021-03-20,,,93,0,0.0
us73,2021-03-21,,,24,0,0.0
us73,2021-03-22,,,3,0,0.0
us73,2021-03-24,31.857142857142858,31.857142857142858,3,2,0.6666666666666666
us73,2021-03-25,127.5,68.5,14,3,0.21428571428571427
us73,2021-03-29,0.0,0.0,18,2,0.1111111111111111
us73,2021-03-31,,,3,0,0.0
us73,2021-04-01,,,1,0,0.0
us73,2021-04-03,0.0,0.0,5,1,0.2
us73,2021-04-04,0.0,0.0,4,1,0.25
uz94,2021-03-05,,,84,0,0.0
uz94,2021-03-10,161.3705333197269,48.0,86,42,0.4883720930232558
uz94,2021-03-11,163.99943168298432,34.0,123,55,0.44715447154471544
uz94,2021-03-12,666.7309088273466,248.0,156,87,0.5576923076923077
uz94,2021-03-15,254.42287912912914,76.25,117,64,0.5470085470085471
uz94,2021-03-16,42.532088442958006,7.7,85,41,0.4823529411764706
uz94,2021-03-17,412.67790145169005,221.0,113,59,0.5221238938053098
uz94,2021-03-18,82.88612836438924,17.1,72,50,0.6944444444444444
uz94,2021-03-20,0.0,0.0,21,1,0.047619047619047616
uz94,2021-03-21,40.19285714285714,12.75,48,14,0.2916666666666667
uz94,2021-03-23,79.26705642790836,15.0,87,39,0.4482758620689655
uz94,2021-03-24,10.007142857142856,6.75,68,35,0.5147058823529411
uz94,2021-03-25,199.26382352941178,83.0,101,57,0.5643564356435643
uz94,2021-03-26,100.83333333333333,91.5,42,33,0.7857142857142857
uz94,2021-03-27,209.50034634270017,32.0,90,52,0.5777777777777777
uz94,2021-03-28,237.33333333333334,119.5,50,25,0.5
uz94,2021-03-30,261.4661586069232,81.33333333333333,84,44,0.5238095238095238
uz94,2021-03-31,30.404761904761905,22.5,24,12,0.5
uz94,2021-04-01,99.554627510806,35.0,69,36,0.5217391304347826
uz94,2021-04-02,4.2,2.2,19,16,0.8421052631578947
uz94,2021-04-03,5.5,3.6666666666666665,21,12,0.5714285714285714
uz94,2021-04-04,28.977777777777774,10.0,32,19,0.59375
uz94,2021-04-05,170.15439497509257,115.0,76,38,0.5
vc10,2021-03-05,,,13,0,0.0
vc10,2021-03-07,0.5,0.5,3,1,0.3333333333333333
vc10,2021-03-08,,,21,0,0.0
vc10,2021-03-09,,,15,0,0.0
vc10,2021-03-10,,,10,0,0.0
vc10,2021-03-11,1.6666666666666667,1.6666666666666667,20,1,0.05
vc10,2021-03-12,,,11,0,0.0
vc10,2021-03-13,,,9,0,0.0
vc10,2021-03-14,,,5,0,0.0
vc10,2021-03-15,6.25,4.0,22,2,0.09090909090909091
vc10,2021-03-17,0.0,0.0,14,1,0.07142857142857142
vc10,2021-03-18,,,7,0,0.0
vc10,2021-03-19,9.666666666666666,9.666666666666666,16,1,0.0625
vc10,2021-03-20,,,14,0,0.0
vc10,2021-03-21,,,26,0,0.0
vc10,2021-03-22,15.0,15.0,9,1,0.1111111111111111
vc10,2021-03-24,,,4,0,0.0
vc10,2021-03-25,,,8,0,0.0
vc10,2021-03-26,38.0,38.0,12,1,0.08333333333333333
vc10,2021-03-27,,,3,0,0.0
vc10,2021-03-28,,,6,0,0.0
vc10,2021-03-29,0.0,0.0,5,1,0.2
vc10,2021-03-30,,,5,0,0.0
vc10,2021-03-31,,,16,0,0.0
vc10,2021-04-01,,,8,0,0.0
vc10,2021-04-02,,,3,0,0.0
vc10,2021-04-03,,,20,0,0.0
vc10,2021-04-04,0.0,0.0,6,2,0.3333333333333333
vh17,2021-03-08,,,8,0,0.0
vh17,2021-03-09,,,1,0,0.0
vh17,2021-03-10,,,1,0,0.0
vh17,2021-03-11,0.0,0.0,5,1,0.2
vh17,2021-03-13,,,6,0,0.0
vh17,2021-03-14,0.0,0.0,6,1,0.16666666666666666
vh17,2021-03-15,,,1,0,0.0
vh17,2021-03-16,0.0,0.0,5,2,0.4
vh17,2021-03-17,,,2,0,0.0
vh17,2021-03-18,,,3,0,0.0
vh17,2021-03-19,0.0,0.0,20,8,0.4
vh17,2021-03-21,0.0,0.0,13,1,0.07692307692307693
vh17,2021-03-22,,,1,0,0.0
vh17,2021-03-23,,,1,0,0.0
vh17,2021-03-24,0.0,0.0,4,2,0.5
vh17,2021-03-26,,,3,0,0.0
vh17,2021-03-27,0.0,0.0,7,1,0.14285714285714285
vh17,2021-03-28,,,2,0,0.0
vh17,2021-03-30,,,4,0,0.0
vh17,2021-03-31,0.0,0.0,3,1,0.3333333333333333
vh17,2021-04-01,0.0,0.0,12,1,0.08333333333333333
vh17,2021-04-02,,,5,0,0.0
vh17,2021-04-03,,,2,0,0.0
vh17,2021-04-05,0.0,0.0,3,2,0.6666666666666666
vs14,2021-03-06,,,14,0,0.0
vs14,2021-03-08,0.0,0.0,9,1,0.1111111111111111
vs14,2021-03-09,0.0,0.0,15,6,0.4
vs14,2021-03-10,0.0,0.0,24,6,0.25
vs14,2021-03-11,0.0,0.0,43,3,0.06976744186046512
vs14,2021-03-12,,,10,0,0.0
vs14,2021-03-13,0.0,0.0,31,5,0.16129032258064516
vs14,2021-03-14,0.0,0.0,32,13,0.40625
vs14,2021-03-15,0.0,0.0,47,10,0.2127659574468085
vs14,2021-03-16,0.0,0.0,25,3,0.12
vs14,2021-03-17,0.0,0.0,15,3,0.2
vs14,2021-03-18,5.5,5.5,30,10,0.3333333333333333
vs14,2021-03-19,0.0,0.0,27,2,0.07407407407407407
vs14,2021-03-20,0.0,0.0,19,4,0.21052631578947367
vs14,2021-03-21,0.0,0.0,20,2,0.1
vs14,2021-03-22,0.0,0.0,19,3,0.15789473684210525
vs14,2021-03-23,1.4827586206896552,1.4827586206896552,14,5,0.35714285714285715
vs14,2021-03-24,0.0,0.0,20,1,0.05
vs14,2021-03-25,0.0,0.0,27,11,0.4074074074074074
vs14,2021-03-26,0.0,0.0,17,3,0.17647058823529413
vs14,2021-03-27,0.0,0.0,69,14,0.2028985507246377
vs14,2021-03-28,0.0,0.0,62,15,0.24193548387096775
vs14,2021-03-29,0.0,0.0,27,3,0.1111111111111111
vs14,2021-03-30,16.25,13.0,10,5,0.5
vs14,2021-03-31,0.0,0.0,47,5,0.10638297872340426
vs14,2021-04-01,2.0,2.0,8,5,0.625
vs14,2021-04-02,0.0,0.0,23,3,0.13043478260869565
vs14,2021-04-03,0.0,0.0,29,7,0.2413793103448276
vs14,2021-04-04,0.0,0.0,66,16,0.24242424242424243
wc58,2021-03-04,,,65,0,0.0
wc58,2021-03-06,,,50,0,0.0
wc58,2021-03-07,4.8,4.8,86,6,0.06976744186046512
wc58,2021-03-08,29.866666666666667,12.0,93,80,0.8602150537634409
wc58,2021-03-09,105.76666666666667,35.0,165,67,0.40606060606060607
wc58,2021-03-10,55.70555555555555,26.0,128,86,0.671875
wc58,2021-03-11,95.22619047619048,27.0,104,76,0.7307692307692307
wc58,2021-03-12,70.06309523809524,27.5,104,66,0.6346153846153846
wc58,2021-03-13,94.20292792792793,31.625,109,68,0.6238532110091743
wc58,2021-03-14,28.9,9.0,105,54,0.5142857142857142
wc58,2021-03-15,23.333333333333336,7.0,101,62,0.6138613861386139
wc58,2021-03-16,130.20555555555555,67.0,119,62,0.5210084033613446
wc58,2021-03-17,24.6,21.6,72,32,0.4444444444444444
wc58,2021-03-18,97.88333333333333,52.75,111,51,0.4594594594594595
wc58,2021-03-19,115.81719946719949,36.25,118,63,0.5338983050847458
wc58,2021-03-20,18.9,3.75,126,61,0.48412698412698413
wc58,2021-03-21,6.166666666666666,3.6666666666666665,70,41,0.5857142857142857
wc58,2021-03-22,61.75,59.0,74,45,0.6081081081081081
wc58,2021-03-23,65.93779956427014,42.66666666666666,70,52,0.7428571428571429
wc58,2021-03-24,36.246736596736596,12.384615384615383,130,95,0.7307692307692307
wc58,2021-03-25,31.773809523809526,18.0,96,39,0.40625
wc58,2021-03-26,15.939393939393938,9.666666666666666,38,24,0.631578947368421
wc58,2021-03-27,92.0,92.0,7,2,0.2857142857142857
wc58,2021-03-28,94.71428571428571,31.0,106,32,0.3018867924528302
wc58,2021-03-29,94.08333333333333,55.0,69,46,0.6666666666666666
wc58,2021-03-30,33.05952380952381,19.75,84,60,0.7142857142857143
wc58,2021-03-31,0.0,0.0,37,11,0.2972972972972973
wc58,2021-04-01,20.761111111111113,11.11111111111111,78,58,0.7435897435897436
wc58,2021-04-02,31.416666666666668,28.666666666666668,34,29,0.8529411764705882
wc58,2021-04-03,0.0,0.0,10,7,0.7
we59,2021-03-08,3.25,3.25,4,2,0.5
we59,2021-03-09,,,14,0,0.0
we59,2021-03-10,,,2,0,0.0
we59,2021-03-11,,,4,0,0.0
we59,2021-03-12,,,16,0,0.0
we59,2021-03-13,,,8,0,0.0
we59,2021-03-14,,,3,0,0.0
we59,2021-03-16,0.0,0.0,16,2,0.125
we59,2021-03-18,0.0,0.0,3,1,0.3333333333333333
we59,2021-03-19,0.0,0.0,13,3,0.23076923076923078
we59,2021-03-20,0.0,0.0,42,1,0.023809523809523808
we59,2021-03-21,0.0,0.0,13,3,0.23076923076923078
we59,2021-03-23,,,5,0,0.0
we59,2021-03-25,48.75,48.75,1,1,1.0
we59,2021-03-27,0.0,0.0,10,1,0.1
we59,2021-03-28,,,19,0,0.0
we59,2021-03-29,,,2,0,0.0
we59,2021-03-30,0.0,0.0,3,1,0.3333333333333333
we59,2021-03-31,0.0,0.0,9,2,0.2222222222222222
we59,2021-04-01,,,2,0,0.0
we59,2021-04-02,,,1,0,0.0
we59,2021-04-03,25.0,25.0,10,3,0.3
we59,2021-04-04,,,1,0,0.0
xp20,2021-03-07,0.0,0.0,1,1,1.0
xp20,2021-03-08,0.0,0.0,30,4,0.13333333333333333
xp20,2021-03-09,,,19,0,0.0
xp20,2021-03-10,0.0,0.0,31,9,0.2903225806451613
xp20,2021-03-11,4.0,4.0,27,3,0.1111111111111111
xp20,2021-03-12,0.0,0.0,20,2,0.1
xp20,2021-03-13,0.0,0.0,80,7,0.0875
xp20,2021-03-14,0.0,0.0,50,8,0.16
xp20,2021-03-15,71.0,71.0,28,7,0.25
xp20,2021-03-16,0.0,0.0,27,5,0.18518518518518517
xp20,2021-03-17,1.0555555555555556,1.0555555555555556,19,8,0.42105263157894735
xp20,2021-03-18,4.391304347826087,4.391304347826087,37,8,0.21621621621621623
xp20,2021-03-19,0.0,0.0,23,2,0.08695652173913043
xp20,2021-03-20,9.0,7.0,46,18,0.391304347826087
xp20,2021-03-21,0.0,0.0,23,1,0.043478260869565216
xp20,2021-03-22,2.6666666666666665,2.6666666666666665,31,10,0.3225806451612903
xp20,2021-03-23,0.0,0.0,42,12,0.2857142857142857
xp20,2021-03-24,0.0,0.0,107,7,0.06542056074766354
xp20,2021-03-25,6.5,6.5,20,4,0.2
xp20,2021-03-26,0.0,0.0,81,2,0.024691358024691357
xp20,2021-03-27,0.0,0.0,17,5,0.29411764705882354
xp20,2021-03-28,0.0,0.0,21,5,0.23809523809523808
xp20,2021-03-29,0.0,0.0,19,4,0.21052631578947367
xp20,2021-03-30,0.0,0.0,9,1,0.1111111111111111
xp20,2021-03-31,,,3,0,0.0
xp20,2021-04-01,0.0,0.0,19,3,0.15789473684210525
xp20,2021-04-02,0.0,0.0,11,5,0.45454545454545453
xp20,2021-04-03,25.0,25.0,64,8,0.125
xw99,2021-03-04,,,20,0,0.0
xw99,2021-03-05,,,2,0,0.0
xw99,2021-03-08,22.78333333333333,10.75,70,38,0.5428571428571428
xw99,2021-03-09,7.154761904761904,3.25,49,21,0.42857142857142855
xw99,2021-03-10,55.27272727272727,27.77777777777778,72,30,0.4166666666666667
xw99,2021-03-11,11.238095238095237,3.6666666666666665,94,48,0.5106382978723404
xw99,2021-03-12,0.0,0.0,45,15,0.3333333333333333
xw99,2021-03-13,4.4,2.4,24,15,0.625
xw99,2021-03-14,22.75,11.0,54,30,0.5555555555555556
xw99,2021-03-15,58.05131578947368,29.0,48,24,0.5
xw99,2021-03-16,77.16666666666666,60.66666666666666,89,44,0.4943820224719101
xw99,2021-03-17,151.87499999999997,70.0,75,33,0.44
xw99,2021-03-18,31.4656432748538,4.75,82,48,0.5853658536585366
xw99,2021-03-19,23.996825396825397,5.6,55,36,0.6545454545454545
xw99,2021-03-20,1.4285714285714286,1.4285714285714286,52,24,0.46153846153846156
xw99,2021-03-21,181.0,168.0,48,32,0.6666666666666666
xw99,2021-03-22,0.0,0.0,52,32,0.6153846153846154
xw99,2021-03-23,11.607142857142858,5.714285714285714,90,44,0.4888888888888889
xw99,2021-03-24,9.708333333333332,4.0,33,27,0.8181818181818182
xw99,2021-03-25,27.698687423687424,5.0,102,62,0.6078431372549019
xw99,2021-03-27,13.69047619047619,5.5,65,36,0.5538461538461539
xw99,2021-03-28,7.4944444444444445,2.6,45,36,0.8
xw99,2021-03-29,33.95595238095238,12.5,64,45,0.703125
xw99,2021-03-30,10.497252747252746,5.285714285714286,116,44,0.3793103448275862
xw99,2021-03-31,19.708333333333332,7.75,72,42,0.5833333333333334
xw99,2021-04-01,0.0,0.0,54,43,0.7962962962962963
xw99,2021-04-02,16.400000000000002,4.0,54,29,0.5370370370370371
xw99,2021-04-03,18.839285714285715,12.285714285714286,78,57,0.7307692307692307
xw99,2021-04-04,0.0,0.0,44,18,0.4090909090909091
xw99,2021-04-05,3.2637362637362637,1.6923076923076923,9,7,0.7777777777777778
ya71,2021-03-09,0.0,0.0,35,18,0.5142857142857142
ya71,2021-03-10,0.0,0.0,40,17,0.425
ya71,2021-03-11,0.0,0.0,19,7,0.3684210526315789
ya71,2021-03-12,0.0,0.0,18,7,0.3888888888888889
ya71,2021-03-13,0.0,0.0,11,4,0.36363636363636365
ya71,2021-03-14,0.0,0.0,61,14,0.22950819672131148
ya71,2021-03-15,0.0,0.0,19,9,0.47368421052631576
ya71,2021-03-16,0.0,0.0,6,2,0.3333333333333333
ya71,2021-03-17,0.0,0.0,5,1,0.2
ya71,2021-03-18,0.0,0.0,51,12,0.23529411764705882
ya71,2021-03-19,19.666666666666668,19.666666666666668,37,27,0.7297297297297297
ya71,2021-03-20,14.5,14.5,24,8,0.3333333333333333
ya71,2021-03-21,0.0,0.0,33,13,0.3939393939393939
ya71,2021-03-22,0.0,0.0,4,2,0.5
ya71,2021-03-23,0.0,0.0,26,14,0.5384615384615384
ya71,2021-03-24,0.0,0.0,23,4,0.17391304347826086
ya71,2021-03-25,0.0,0.0,15,4,0.26666666666666666
ya71,2021-03-26,0.0,0.0,22,10,0.45454545454545453
ya71,2021-03-27,0.0,0.0,14,5,0.35714285714285715
ya71,2021-03-28,6.666666666666667,6.666666666666667,18,9,0.5
ya71,2021-03-29,0.0,0.0,28,10,0.35714285714285715
ya71,2021-03-30,0.0,0.0,31,5,0.16129032258064516
ya71,2021-03-31,54.0,54.0,16,8,0.5
ya71,2021-04-01,0.0,0.0,8,3,0.375
zk41,2021-03-04,,,72,0,0.0
zk41,2021-03-08,0.0,0.0,6,1,0.16666666666666666
zk41,2021-03-11,18.636111111111113,4.25,22,15,0.6818181818181818
zk41,2021-03-12,0.0,0.0,22,2,0.09090909090909091
zk41,2021-03-13,0.0,0.0,2,1,0.5
zk41,2021-03-14,14.0,14.0,36,15,0.4166666666666667
zk41,2021-03-15,0.0,0.0,14,7,0.5
zk41,2021-03-16,0.0,0.0,50,11,0.22
zk41,2021-03-17,0.0,0.0,14,3,0.21428571428571427
zk41,2021-03-18,0.0,0.0,10,2,0.2
zk41,2021-03-20,0.0,0.0,19,3,0.15789473684210525
zk41,2021-03-21,0.0,0.0,22,4,0.18181818181818182
zk41,2021-03-22,0.0,0.0,15,9,0.6
zk41,2021-03-23,0.0,0.0,5,1,0.2
zk41,2021-03-24,54.0,54.0,2,1,0.5
zk41,2021-03-25,0.0,0.0,12,3,0.25
zk41,2021-03-26,64.5,64.5,18,10,0.5555555555555556
zk41,2021-03-27,2.2,2.2,15,7,0.4666666666666667
zk41,2021-03-28,,,3,0,0.0
zk41,2021-03-29,0.0,0.0,4,1,0.25
zk41,2021-03-30,0.0,0.0,7,4,0.5714285714285714
zk41,2021-03-31,0.0,0.0,9,1,0.1111111111111111
zk41,2021-04-01,0.0,0.0,4,1,0.25
zk41,2021-04-02,0.0,0.0,23,14,0.6086956521739131
zk41,2021-04-03,21.17142857142857,13.0,33,16,0.48484848484848486
zk41,2021-04-04,17.733333333333334,15.4,13,6,0.46153846153846156
zk41,2021-04-05,0.0,0.0,21,10,0.47619047619047616
