deviceId,date,hour,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
vs14,2021-04-04,2021-04-04 05:00:00,0.0,0.0,3,1,0.3333333333333333
vs14,2021-04-04,2021-04-04 06:00:00,,,10,0,0.0
vs14,2021-04-04,2021-04-04 07:00:00,0.0,0.0,9,2,0.2222222222222222
vs14,2021-04-04,2021-04-04 08:00:00,0.0,0.0,9,4,0.4444444444444444
vs14,2021-04-04,2021-04-04 09:00:00,0.0,0.0,2,2,1.0
vs14,2021-04-04,2021-04-04 10:00:00,,,7,0,0.0
vs14,2021-04-04,2021-04-04 11:00:00,0.0,0.0,12,5,0.4166666666666667
vs14,2021-04-04,2021-04-04 12:00:00,,,1,0,0.0
vs14,2021-04-04,2021-04-04 15:00:00,,,3,0,0.0
vs14,2021-04-04,2021-04-04 16:00:00,,,2,0,0.0
vs14,2021-04-04,2021-04-04 17:00:00,,,3,0,0.0
wc58,2021-03-04,2021-03-04 04:00:00,,,4,0,0.0
wc58,2021-03-04,2021-03-04 05:00:00,,,5,0,0.0
wc58,2021-03-04,2021-03-04 06:00:00,,,5,0,0.0
wc58,2021-03-04,2021-03-04 07:00:00,,,9,0,0.0
wc58,2021-03-04,2021-03-04 08:00:00,,,5,0,0.0
wc58,2021-03-04,2021-03-04 09:00:00,,,4,0,0.0
wc58,2021-03-04,2021-03-04 11:00:00,,,9,0,0.0
wc58,2021-03-04,2021-03-04 12:00:00,,,8,0,0.0
wc58,2021-03-04,2021-03-04 13:00:00,,,7,0,0.0
wc58,2021-03-04,2021-03-04 15:00:00,,,2,0,0.0
wc58,2021-03-04,2021-03-04 16:00:00,,,7,0,0.0
wc58,2021-03-06,2021-03-06 03:00:00,,,1,0,0.0
wc58,2021-03-06,2021-03-06 04:00:00,,,1,0,0.0
wc58,2021-03-06,2021-03-06 05:00:00,,,2,0,0.0
wc58,2021-03-06,2021-03-06 06:00:00,,,10,0,0.0
wc58,2021-03-06,2021-03-06 07:00:00,,,11,0,0.0
wc58,2021-03-06,2021-03-06 08:00:00,,,10,0,0.0
wc58,2021-03-06,2021-03-06 09:00:00,,,2,0,0.0
wc58,2021-03-06,2021-03-06 13:00:00,,,6,0,0.0
wc58,2021-03-06,2021-03-06 14:00:00,,,7,0,0.0
wc58,2021-03-07,2021-03-07 04:00:00,,,1,0,0.0
wc58,2021-03-07,2021-03-07 05:00:00,,,4,0,0.0
wc58,2021-03-07,2021-03-07 06:00:00,,,9,0,0.0
wc58,2021-03-07,2021-03-07 07:00:00,,,10,0,0.0
wc58,2021-03-07,2021-03-07 08:00:00,,,11,0,0.0
wc58,2021-03-07,2021-03-07 09:00:00,,,8,0,0.0
wc58,2021-03-07,2021-03-07 10:00:00,,,10,0,0.0
wc58,2021-03-07,2021-03-07 11:00:00,,,7,0,0.0
wc58,2021-03-07,2021-03-07 12:00:00,,,4,0,0.0
wc58,2021-03-07,2021-03-07 13:00:00,,,4,0,0.0
wc58,2021-03-07,2021-03-07 14:00:00,,,7,0,0.0
wc58,2021-03-07,2021-03-07 15:00:00,4.8,4.8,7,4,0.5714285714285714
wc58,2021-03-07,2021-03-07 16:00:00,,,1,0,0.0
wc58,2021-03-07,2021-03-07 23:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-08,2021-03-08 00:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-08,2021-03-08 01:00:00,7.2,7.2,8,8,1.0
wc58,2021-03-08,2021-03-08 02:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-08,2021-03-08 03:00:00,2.5,2.5,5,5,1.0
wc58,2021-03-08,2021-03-08 04:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-08,2021-03-08 05:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-08,2021-03-08 06:00:00,3.8333333333333335,3.8333333333333335,7,7,1.0
wc58,2021-03-08,2021-03-08 07:00:00,0.0,0.0,10,7,0.7
wc58,2021-03-08,2021-03-08 08:00:00,0.0,0.0,4,2,0.5
wc58,2021-03-08,2021-03-08 10:00:00,0.0,0.0,3,3,1.0
wc58,2021-03-08,2021-03-08 11:00:00,0.0,0.0,10,10,1.0
wc58,2021-03-08,2021-03-08 12:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-08,2021-03-08 13:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-08,2021-03-08 14:00:00,16.333333333333332,12.0,5,5,1.0
wc58,2021-03-08,2021-03-08 15:00:00,0.0,0.0,7,6,0.8571428571428571
wc58,2021-03-08,2021-03-08 23:00:00,0.0,0.0,8,3,0.375
wc58,2021-03-09,2021-03-09 00:00:00,0.0,0.0,8,4,0.5
wc58,2021-03-09,2021-03-09 01:00:00,0.0,0.0,11,6,0.5454545454545454
wc58,2021-03-09,2021-03-09 02:00:00,40.33333333333333,32.666666666666664,5,3,0.6
wc58,2021-03-09,2021-03-09 03:00:00,44.1,35.0,7,7,1.0
wc58,2021-03-09,2021-03-09 04:00:00,0.0,0.0,8,7,0.875
wc58,2021-03-09,2021-03-09 05:00:00,0.0,0.0,10,8,0.8
wc58,2021-03-09,2021-03-09 06:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-09,2021-03-09 07:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-09,2021-03-09 10:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-09,2021-03-09 11:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-09,2021-03-09 12:00:00,,,11,0,0.0
wc58,2021-03-09,2021-03-09 13:00:00,0.0,0.0,10,2,0.2
wc58,2021-03-09,2021-03-09 14:00:00,,,10,0,0.0
wc58,2021-03-09,2021-03-09 15:00:00,0.0,0.0,10,1,0.1
wc58,2021-03-09,2021-03-09 16:00:00,0.0,0.0,9,2,0.2222222222222222
wc58,2021-03-09,2021-03-09 17:00:00,,,12,0,0.0
wc58,2021-03-09,2021-03-09 18:00:00,0.0,0.0,9,3,0.3333333333333333
wc58,2021-03-09,2021-03-09 19:00:00,,,9,0,0.0
wc58,2021-03-09,2021-03-09 20:00:00,0.0,0.0,12,6,0.5
wc58,2021-03-09,2021-03-09 21:00:00,4.833333333333333,4.833333333333333,3,3,1.0
wc58,2021-03-09,2021-03-09 23:00:00,16.5,16.5,9,6,0.6666666666666666
wc58,2021-03-10,2021-03-10 00:00:00,0.0,0.0,11,11,1.0
wc58,2021-03-10,2021-03-10 01:00:00,0.0,0.0,10,6,0.6
wc58,2021-03-10,2021-03-10 02:00:00,26.0,26.0,11,4,0.36363636363636365
wc58,2021-03-10,2021-03-10 03:00:00,0.0,0.0,7,5,0.7142857142857143
wc58,2021-03-10,2021-03-10 04:00:00,3.25,3.25,8,5,0.625
wc58,2021-03-10,2021-03-10 05:00:00,2.888888888888889,2.888888888888889,5,5,1.0
wc58,2021-03-10,2021-03-10 06:00:00,7.333333333333333,7.333333333333333,6,4,0.6666666666666666
wc58,2021-03-10,2021-03-10 07:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-10,2021-03-10 08:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-10,2021-03-10 09:00:00,0.0,0.0,7,4,0.5714285714285714
wc58,2021-03-10,2021-03-10 10:00:00,0.0,0.0,12,2,0.16666666666666666
wc58,2021-03-10,2021-03-10 11:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-10,2021-03-10 12:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-10,2021-03-10 13:00:00,8.833333333333334,7.0,7,7,1.0
wc58,2021-03-10,2021-03-10 14:00:00,0.0,0.0,11,7,0.6363636363636364
wc58,2021-03-10,2021-03-10 15:00:00,0.0,0.0,10,9,0.9
wc58,2021-03-10,2021-03-10 16:00:00,,,1,0,0.0
wc58,2021-03-10,2021-03-10 23:00:00,7.4,7.4,4,4,1.0
wc58,2021-03-11,2021-03-11 00:00:00,4.555555555555555,4.555555555555555,10,8,0.8
wc58,2021-03-11,2021-03-11 01:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-11,2021-03-11 02:00:00,3.2777777777777777,2.5,4,3,0.75
wc58,2021-03-11,2021-03-11 03:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-11,2021-03-11 04:00:00,2.75,2.75,6,5,0.8333333333333334
wc58,2021-03-11,2021-03-11 05:00:00,7.5,7.5,5,5,1.0
wc58,2021-03-11,2021-03-11 06:00:00,3.333333333333333,3.333333333333333,12,11,0.9166666666666666
wc58,2021-03-11,2021-03-11 07:00:00,2.4285714285714284,2.4285714285714284,6,3,0.5
wc58,2021-03-11,2021-03-11 08:00:00,0.0,0.0,5,1,0.2
wc58,2021-03-11,2021-03-11 09:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-11,2021-03-11 11:00:00,,,1,0,0.0
wc58,2021-03-11,2021-03-11 12:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-11,2021-03-11 13:00:00,19.0,19.0,8,5,0.625
wc58,2021-03-11,2021-03-11 14:00:00,0.0,0.0,8,5,0.625
wc58,2021-03-11,2021-03-11 15:00:00,0.0,0.0,10,6,0.6
wc58,2021-03-11,2021-03-11 16:00:00,32.714285714285715,27.0,3,2,0.6666666666666666
wc58,2021-03-11,2021-03-11 23:00:00,19.666666666666668,19.666666666666668,9,7,0.7777777777777778
wc58,2021-03-12,2021-03-12 00:00:00,4.571428571428571,4.571428571428571,11,10,0.9090909090909091
wc58,2021-03-12,2021-03-12 01:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-12,2021-03-12 02:00:00,5.2,5.2,6,4,0.6666666666666666
wc58,2021-03-12,2021-03-12 04:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-12,2021-03-12 05:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-12,2021-03-12 07:00:00,5.25,2.75,9,8,0.8888888888888888
wc58,2021-03-12,2021-03-12 10:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-12,2021-03-12 11:00:00,6.0,6.0,8,2,0.25
wc58,2021-03-12,2021-03-12 12:00:00,,,11,0,0.0
wc58,2021-03-12,2021-03-12 13:00:00,0.0,0.0,4,1,0.25
wc58,2021-03-12,2021-03-12 14:00:00,0.0,0.0,8,3,0.375
wc58,2021-03-12,2021-03-12 15:00:00,0.0,0.0,9,8,0.8888888888888888
wc58,2021-03-12,2021-03-12 16:00:00,35.125,27.5,8,6,0.75
wc58,2021-03-12,2021-03-12 17:00:00,13.916666666666668,7.25,10,8,0.8
wc58,2021-03-12,2021-03-12 18:00:00,0.0,0.0,8,4,0.5
wc58,2021-03-13,2021-03-13 01:00:00,31.625,31.625,5,4,0.8
wc58,2021-03-13,2021-03-13 02:00:00,6.427927927927927,4.833333333333333,9,5,0.5555555555555556
wc58,2021-03-13,2021-03-13 03:00:00,0.0,0.0,12,1,0.08333333333333333
wc58,2021-03-13,2021-03-13 04:00:00,17.8,17.8,4,2,0.5
wc58,2021-03-13,2021-03-13 05:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-13,2021-03-13 06:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-13,2021-03-13 07:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-13,2021-03-13 08:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-13,2021-03-13 09:00:00,21.65,16.25,10,10,1.0
wc58,2021-03-13,2021-03-13 10:00:00,7.9,7.9,6,3,0.5
wc58,2021-03-13,2021-03-13 11:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-13,2021-03-13 13:00:00,0.0,0.0,6,4,0.6666666666666666
wc58,2021-03-13,2021-03-13 14:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-13,2021-03-13 21:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-13,2021-03-13 22:00:00,2.8,2.8,10,6,0.6
wc58,2021-03-13,2021-03-13 23:00:00,6.0,6.0,10,1,0.1
wc58,2021-03-14,2021-03-14 00:00:00,,,9,0,0.0
wc58,2021-03-14,2021-03-14 01:00:00,,,10,0,0.0
wc58,2021-03-14,2021-03-14 02:00:00,,,12,0,0.0
wc58,2021-03-14,2021-03-14 03:00:00,2.2,2.2,7,4,0.5714285714285714
wc58,2021-03-14,2021-03-14 04:00:00,11.0,6.0,5,5,1.0
wc58,2021-03-14,2021-03-14 05:00:00,0.0,0.0,8,3,0.375
wc58,2021-03-14,2021-03-14 06:00:00,0.0,0.0,6,2,0.3333333333333333
wc58,2021-03-14,2021-03-14 07:00:00,0.0,0.0,6,1,0.16666666666666666
wc58,2021-03-14,2021-03-14 08:00:00,11.5,9.0,6,6,1.0
wc58,2021-03-14,2021-03-14 09:00:00,0.0,0.0,6,5,0.8333333333333334
wc58,2021-03-14,2021-03-14 10:00:00,,,1,0,0.0
wc58,2021-03-14,2021-03-14 11:00:00,0.0,0.0,8,8,1.0
wc58,2021-03-14,2021-03-14 12:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-14,2021-03-14 13:00:00,2.0,2.0,3,3,1.0
wc58,2021-03-14,2021-03-14 14:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-14,2021-03-14 15:00:00,0.0,0.0,8,8,1.0
wc58,2021-03-14,2021-03-14 16:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-14,2021-03-14 23:00:00,2.2,2.2,1,1,1.0
wc58,2021-03-15,2021-03-15 00:00:00,0.0,0.0,9,5,0.5555555555555556
wc58,2021-03-15,2021-03-15 01:00:00,0.0,0.0,10,4,0.4
wc58,2021-03-15,2021-03-15 02:00:00,0.0,0.0,7,6,0.8571428571428571
wc58,2021-03-15,2021-03-15 03:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-15,2021-03-15 04:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-15,2021-03-15 05:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-15,2021-03-15 06:00:00,,,1,0,0.0
wc58,2021-03-15,2021-03-15 07:00:00,,,3,0,0.0
wc58,2021-03-15,2021-03-15 08:00:00,,,9,0,0.0
wc58,2021-03-15,2021-03-15 09:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-15,2021-03-15 10:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-15,2021-03-15 12:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-15,2021-03-15 13:00:00,17.333333333333336,7.0,9,8,0.8888888888888888
wc58,2021-03-15,2021-03-15 14:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-15,2021-03-15 15:00:00,2.0,2.0,10,10,1.0
wc58,2021-03-15,2021-03-15 16:00:00,4.0,4.0,7,5,0.7142857142857143
wc58,2021-03-15,2021-03-15 17:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-15,2021-03-15 18:00:00,,,2,0,0.0
wc58,2021-03-15,2021-03-15 23:00:00,0.0,0.0,6,4,0.6666666666666666
wc58,2021-03-16,2021-03-16 00:00:00,0.0,0.0,9,4,0.4444444444444444
wc58,2021-03-16,2021-03-16 01:00:00,0.0,0.0,10,7,0.7
wc58,2021-03-16,2021-03-16 02:00:00,11.555555555555555,11.555555555555555,10,7,0.7
wc58,2021-03-16,2021-03-16 03:00:00,,,9,0,0.0
wc58,2021-03-16,2021-03-16 04:00:00,6.4,3.4,12,6,0.5
wc58,2021-03-16,2021-03-16 05:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-16,2021-03-16 06:00:00,2.5,2.5,10,8,0.8
wc58,2021-03-16,2021-03-16 07:00:00,5.5,3.0,6,6,1.0
wc58,2021-03-16,2021-03-16 08:00:00,,,1,0,0.0
wc58,2021-03-16,2021-03-16 09:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-16,2021-03-16 10:00:00,0.0,0.0,9,4,0.4444444444444444
wc58,2021-03-16,2021-03-16 11:00:00,0.0,0.0,11,1,0.09090909090909091
wc58,2021-03-16,2021-03-16 12:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-16,2021-03-16 13:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-16,2021-03-16 14:00:00,101.75,67.0,3,2,0.6666666666666666
wc58,2021-03-16,2021-03-16 15:00:00,0.0,0.0,5,1,0.2
wc58,2021-03-16,2021-03-16 20:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-16,2021-03-16 21:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-16,2021-03-16 22:00:00,2.5,2.5,2,1,0.5
wc58,2021-03-16,2021-03-16 23:00:00,0.0,0.0,6,5,0.8333333333333334
wc58,2021-03-17,2021-03-17 00:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-17,2021-03-17 01:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-17,2021-03-17 02:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-17,2021-03-17 04:00:00,,,1,0,0.0
wc58,2021-03-17,2021-03-17 05:00:00,0.6666666666666666,0.6666666666666666,4,3,0.75
wc58,2021-03-17,2021-03-17 06:00:00,0.0,0.0,9,6,0.6666666666666666
wc58,2021-03-17,2021-03-17 08:00:00,,,3,0,0.0
wc58,2021-03-17,2021-03-17 09:00:00,,,9,0,0.0
wc58,2021-03-17,2021-03-17 10:00:00,0.0,0.0,11,1,0.09090909090909091
wc58,2021-03-17,2021-03-17 11:00:00,,,4,0,0.0
wc58,2021-03-17,2021-03-17 12:00:00,0.0,0.0,8,6,0.75
wc58,2021-03-17,2021-03-17 13:00:00,2.333333333333333,2.333333333333333,1,1,1.0
wc58,2021-03-17,2021-03-17 15:00:00,0.0,0.0,7,3,0.42857142857142855
wc58,2021-03-17,2021-03-17 21:00:00,21.6,21.6,2,1,0.5
wc58,2021-03-17,2021-03-17 22:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-17,2021-03-17 23:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-18,2021-03-18 00:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-18,2021-03-18 01:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-18,2021-03-18 02:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-18,2021-03-18 03:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-18,2021-03-18 04:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-18,2021-03-18 05:00:00,24.0,24.0,9,7,0.7777777777777778
wc58,2021-03-18,2021-03-18 06:00:00,0.0,0.0,11,8,0.7272727272727273
wc58,2021-03-18,2021-03-18 07:00:00,0.0,0.0,11,3,0.2727272727272727
wc58,2021-03-18,2021-03-18 08:00:00,52.75,52.75,9,5,0.5555555555555556
wc58,2021-03-18,2021-03-18 09:00:00,,,12,0,0.0
wc58,2021-03-18,2021-03-18 10:00:00,,,9,0,0.0
wc58,2021-03-18,2021-03-18 11:00:00,0.0,0.0,11,1,0.09090909090909091
wc58,2021-03-18,2021-03-18 12:00:00,,,2,0,0.0
wc58,2021-03-18,2021-03-18 13:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-18,2021-03-18 14:00:00,1.8333333333333333,1.8333333333333333,8,8,1.0
wc58,2021-03-18,2021-03-18 23:00:00,19.3,12.5,8,7,0.875
wc58,2021-03-19,2021-03-19 00:00:00,0.0,0.0,10,8,0.8
wc58,2021-03-19,2021-03-19 01:00:00,3.6666666666666665,3.6666666666666665,9,7,0.7777777777777778
wc58,2021-03-19,2021-03-19 02:00:00,32.44155844155844,28.714285714285715,11,7,0.6363636363636364
wc58,2021-03-19,2021-03-19 03:00:00,51.416666666666664,36.25,7,6,0.8571428571428571
wc58,2021-03-19,2021-03-19 04:00:00,0.0,0.0,12,10,0.8333333333333334
wc58,2021-03-19,2021-03-19 05:00:00,0.0,0.0,7,5,0.7142857142857143
wc58,2021-03-19,2021-03-19 06:00:00,,,2,0,0.0
wc58,2021-03-19,2021-03-19 07:00:00,2.0,2.0,2,2,1.0
wc58,2021-03-19,2021-03-19 08:00:00,0.0,0.0,8,8,1.0
wc58,2021-03-19,2021-03-19 09:00:00,9.292307692307693,4.6923076923076925,9,8,0.8888888888888888
wc58,2021-03-19,2021-03-19 10:00:00,17.0,17.0,9,1,0.1111111111111111
wc58,2021-03-19,2021-03-19 11:00:00,,,10,0,0.0
wc58,2021-03-19,2021-03-19 12:00:00,0.0,0.0,7,1,0.14285714285714285
wc58,2021-03-19,2021-03-19 13:00:00,,,9,0,0.0
wc58,2021-03-19,2021-03-19 14:00:00,,,6,0,0.0
wc58,2021-03-20,2021-03-20 03:00:00,3.5,2.0,7,7,1.0
wc58,2021-03-20,2021-03-20 04:00:00,3.583333333333333,1.8333333333333333,2,2,1.0
wc58,2021-03-20,2021-03-20 05:00:00,2.4000000000000004,2.2,7,7,1.0
wc58,2021-03-20,2021-03-20 06:00:00,0.0,0.0,3,3,1.0
wc58,2021-03-20,2021-03-20 07:00:00,,,2,0,0.0
wc58,2021-03-20,2021-03-20 08:00:00,3.75,3.75,9,8,0.8888888888888888
wc58,2021-03-20,2021-03-20 09:00:00,0.0,0.0,9,8,0.8888888888888888
wc58,2021-03-20,2021-03-20 10:00:00,3.6666666666666665,3.6666666666666665,12,6,0.5
wc58,2021-03-20,2021-03-20 11:00:00,,,8,0,0.0
wc58,2021-03-20,2021-03-20 12:00:00,,,7,0,0.0
wc58,2021-03-20,2021-03-20 13:00:00,0.0,0.0,9,1,0.1111111111111111
wc58,2021-03-20,2021-03-20 14:00:00,0.0,0.0,9,1,0.1111111111111111
wc58,2021-03-20,2021-03-20 15:00:00,0.0,0.0,10,1,0.1
wc58,2021-03-20,2021-03-20 16:00:00,2.0,2.0,10,8,0.8
wc58,2021-03-20,2021-03-20 17:00:00,0.0,0.0,10,4,0.4
wc58,2021-03-20,2021-03-20 18:00:00,0.0,0.0,12,5,0.4166666666666667
wc58,2021-03-21,2021-03-21 00:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-21,2021-03-21 03:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-21,2021-03-21 04:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-21,2021-03-21 05:00:00,3.6666666666666665,3.6666666666666665,4,4,1.0
wc58,2021-03-21,2021-03-21 06:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-21,2021-03-21 07:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-21,2021-03-21 08:00:00,0.0,0.0,10,4,0.4
wc58,2021-03-21,2021-03-21 09:00:00,,,9,0,0.0
wc58,2021-03-21,2021-03-21 10:00:00,0.0,0.0,8,1,0.125
wc58,2021-03-21,2021-03-21 11:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-21,2021-03-21 12:00:00,0.0,0.0,8,7,0.875
wc58,2021-03-21,2021-03-21 13:00:00,0.0,0.0,5,4,0.8
wc58,2021-03-21,2021-03-21 14:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-21,2021-03-21 15:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-21,2021-03-21 23:00:00,2.5,2.5,2,2,1.0
wc58,2021-03-22,2021-03-22 00:00:00,0.0,0.0,6,4,0.6666666666666666
wc58,2021-03-22,2021-03-22 01:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-22,2021-03-22 02:00:00,0.0,0.0,4,3,0.75
wc58,2021-03-22,2021-03-22 03:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-22,2021-03-22 04:00:00,0.0,0.0,9,3,0.3333333333333333
wc58,2021-03-22,2021-03-22 05:00:00,0.0,0.0,10,5,0.5
wc58,2021-03-22,2021-03-22 06:00:00,2.75,2.75,5,4,0.8
wc58,2021-03-22,2021-03-22 07:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-22,2021-03-22 08:00:00,0.0,0.0,3,3,1.0
wc58,2021-03-22,2021-03-22 09:00:00,0.0,0.0,8,5,0.625
wc58,2021-03-22,2021-03-22 10:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-22,2021-03-22 11:00:00,,,1,0,0.0
wc58,2021-03-22,2021-03-22 12:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-22,2021-03-22 14:00:00,59.0,59.0,1,1,1.0
wc58,2021-03-22,2021-03-22 15:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-22,2021-03-22 23:00:00,0.0,0.0,7,4,0.5714285714285714
wc58,2021-03-23,2021-03-23 00:00:00,0.0,0.0,9,7,0.7777777777777778
wc58,2021-03-23,2021-03-23 01:00:00,0.0,0.0,6,5,0.8333333333333334
wc58,2021-03-23,2021-03-23 02:00:00,2.647058823529412,2.647058823529412,5,1,0.2
wc58,2021-03-23,2021-03-23 03:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-23,2021-03-23 04:00:00,13.074074074074074,11.333333333333334,8,6,0.75
wc58,2021-03-23,2021-03-23 05:00:00,0.0,0.0,12,10,0.8333333333333334
wc58,2021-03-23,2021-03-23 06:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-23,2021-03-23 07:00:00,0.0,0.0,10,5,0.5
wc58,2021-03-23,2021-03-23 08:00:00,3.75,3.75,4,4,1.0
wc58,2021-03-23,2021-03-23 09:00:00,3.8,3.8,1,1,1.0
wc58,2021-03-23,2021-03-23 23:00:00,42.66666666666666,42.66666666666666,6,6,1.0
wc58,2021-03-24,2021-03-24 00:00:00,0.6666666666666666,0.6666666666666666,12,8,0.6666666666666666
wc58,2021-03-24,2021-03-24 01:00:00,0.0,0.0,12,6,0.5
wc58,2021-03-24,2021-03-24 02:00:00,2.5454545454545454,2.5454545454545454,8,4,0.5
wc58,2021-03-24,2021-03-24 03:00:00,0.0,0.0,4,3,0.75
wc58,2021-03-24,2021-03-24 04:00:00,0.0,0.0,4,3,0.75
wc58,2021-03-24,2021-03-24 05:00:00,0.0,0.0,8,4,0.5
wc58,2021-03-24,2021-03-24 06:00:00,5.0,5.0,7,5,0.7142857142857143
wc58,2021-03-24,2021-03-24 07:00:00,0.0,0.0,9,6,0.6666666666666666
wc58,2021-03-24,2021-03-24 08:00:00,12.384615384615383,12.384615384615383,11,8,0.7272727272727273
wc58,2021-03-24,2021-03-24 09:00:00,8.416666666666668,4.25,6,6,1.0
wc58,2021-03-24,2021-03-24 10:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-24,2021-03-24 11:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-24,2021-03-24 12:00:00,0.0,0.0,8,8,1.0
wc58,2021-03-24,2021-03-24 13:00:00,0.0,0.0,8,5,0.625
wc58,2021-03-24,2021-03-24 14:00:00,2.5,2.5,9,8,0.8888888888888888
wc58,2021-03-24,2021-03-24 22:00:00,4.7333333333333325,2.4,2,2,1.0
wc58,2021-03-24,2021-03-24 23:00:00,0.0,0.0,8,5,0.625
wc58,2021-03-25,2021-03-25 00:00:00,0.0,0.0,10,5,0.5
wc58,2021-03-25,2021-03-25 01:00:00,0.0,0.0,6,4,0.6666666666666666
wc58,2021-03-25,2021-03-25 02:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-25,2021-03-25 03:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-25,2021-03-25 04:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-25,2021-03-25 05:00:00,,,1,0,0.0
wc58,2021-03-25,2021-03-25 06:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-25,2021-03-25 07:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-25,2021-03-25 09:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-25,2021-03-25 11:00:00,1.2857142857142858,1.2857142857142858,5,4,0.8
wc58,2021-03-25,2021-03-25 12:00:00,2.571428571428572,2.571428571428572,9,5,0.5555555555555556
wc58,2021-03-25,2021-03-25 13:00:00,0.0,0.0,11,2,0.18181818181818182
wc58,2021-03-25,2021-03-25 14:00:00,,,9,0,0.0
wc58,2021-03-25,2021-03-25 15:00:00,,,10,0,0.0
